acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
0.923,https://api.spotify.com/v1/audio-analysis/0RFOIHJvbGPUmeKY5tyV5i,0.372,75507.0,0.29,0RFOIHJvbGPUmeKY5tyV5i,0.226,11.0,0.352,-16.532,1.0,0.0353,110.094,1.0,https://api.spotify.com/v1/tracks/0RFOIHJvbGPUmeKY5tyV5i,audio_features,spotify:track:0RFOIHJvbGPUmeKY5tyV5i,0.35
0.0108,https://api.spotify.com/v1/audio-analysis/19210Y2LpY7tNdJ1AvyqQ7,0.667,230040.0,0.88,19210Y2LpY7tNdJ1AvyqQ7,0.000613,8.0,0.284,-4.217,0.0,0.0435,111.996,4.0,https://api.spotify.com/v1/tracks/19210Y2LpY7tNdJ1AvyqQ7,audio_features,spotify:track:19210Y2LpY7tNdJ1AvyqQ7,0.832
0.0605,https://api.spotify.com/v1/audio-analysis/15fsVS5lRYt8UpoGjth33J,0.7,232973.0,0.863,15fsVS5lRYt8UpoGjth33J,0.00954,9.0,0.14,-4.652,1.0,0.0516,118.051,4.0,https://api.spotify.com/v1/tracks/15fsVS5lRYt8UpoGjth33J,audio_features,spotify:track:15fsVS5lRYt8UpoGjth33J,0.686
0.0797,https://api.spotify.com/v1/audio-analysis/2cJs0v9hIqjcNmGEXwIrQK,0.566,241600.0,0.897,2cJs0v9hIqjcNmGEXwIrQK,0.000624,6.0,0.103,-4.662,0.0,0.0693,109.983,4.0,https://api.spotify.com/v1/tracks/2cJs0v9hIqjcNmGEXwIrQK,audio_features,spotify:track:2cJs0v9hIqjcNmGEXwIrQK,0.473
0.0103,https://api.spotify.com/v1/audio-analysis/5qM9TTV7qhM74KwekIqcU0,0.358,277520.0,0.776,5qM9TTV7qhM74KwekIqcU0,0.00168,1.0,0.0915,-4.219,1.0,0.0371,108.99,4.0,https://api.spotify.com/v1/tracks/5qM9TTV7qhM74KwekIqcU0,audio_features,spotify:track:5qM9TTV7qhM74KwekIqcU0,0.413
0.0856,https://api.spotify.com/v1/audio-analysis/6L2WYUzPOlrLCpsklT8znt,0.689,84093.0,0.693,6L2WYUzPOlrLCpsklT8znt,0.139,0.0,0.121,-8.175,1.0,0.0603,115.003,4.0,https://api.spotify.com/v1/tracks/6L2WYUzPOlrLCpsklT8znt,audio_features,spotify:track:6L2WYUzPOlrLCpsklT8znt,0.403
0.0901,https://api.spotify.com/v1/audio-analysis/55nq9vqb2zayWLvlyiXAWV,0.447,252893.0,0.753,55nq9vqb2zayWLvlyiXAWV,0.00582,2.0,0.283,-5.253,1.0,0.0508,107.959,4.0,https://api.spotify.com/v1/tracks/55nq9vqb2zayWLvlyiXAWV,audio_features,spotify:track:55nq9vqb2zayWLvlyiXAWV,0.631
0.339,https://api.spotify.com/v1/audio-analysis/04a0OQRu86PkmNUL7cJsgu,0.793,228773.0,0.611,04a0OQRu86PkmNUL7cJsgu,0.0003,0.0,0.108,-4.405,1.0,0.0365,111.061,4.0,https://api.spotify.com/v1/tracks/04a0OQRu86PkmNUL7cJsgu,audio_features,spotify:track:04a0OQRu86PkmNUL7cJsgu,0.917
0.0606,https://api.spotify.com/v1/audio-analysis/669MPUiVSp7RFoIzvpphqA,0.512,132240.0,0.507,669MPUiVSp7RFoIzvpphqA,0.267,7.0,0.626,-10.583,1.0,0.0383,90.029,4.0,https://api.spotify.com/v1/tracks/669MPUiVSp7RFoIzvpphqA,audio_features,spotify:track:669MPUiVSp7RFoIzvpphqA,0.0706
0.00079,https://api.spotify.com/v1/audio-analysis/0fodae9LLNoPO184b8WaPM,0.549,254613.0,0.74,0fodae9LLNoPO184b8WaPM,8.48e-06,9.0,0.0616,-4.711,0.0,0.0309,114.946,4.0,https://api.spotify.com/v1/tracks/0fodae9LLNoPO184b8WaPM,audio_features,spotify:track:0fodae9LLNoPO184b8WaPM,0.355
0.076,https://api.spotify.com/v1/audio-analysis/6kGr7VzgPORcjhA5XvX1fS,0.637,221613.0,0.845,6kGr7VzgPORcjhA5XvX1fS,0.0435,0.0,0.0565,-5.81,1.0,0.0456,106.039,4.0,https://api.spotify.com/v1/tracks/6kGr7VzgPORcjhA5XvX1fS,audio_features,spotify:track:6kGr7VzgPORcjhA5XvX1fS,0.505
0.18,https://api.spotify.com/v1/audio-analysis/5MURisAiGFqMtZIVmRy73z,0.75,268800.0,0.426,5MURisAiGFqMtZIVmRy73z,0.00353,0.0,0.0947,-7.877,1.0,0.0427,102.008,4.0,https://api.spotify.com/v1/tracks/5MURisAiGFqMtZIVmRy73z,audio_features,spotify:track:5MURisAiGFqMtZIVmRy73z,0.292
0.283,https://api.spotify.com/v1/audio-analysis/6RVJZHn1cd6RTcJWCDG3pW,0.794,228784.0,0.626,6RVJZHn1cd6RTcJWCDG3pW,8.76e-05,0.0,0.104,-4.198,1.0,0.0362,111.061,4.0,https://api.spotify.com/v1/tracks/6RVJZHn1cd6RTcJWCDG3pW,audio_features,spotify:track:6RVJZHn1cd6RTcJWCDG3pW,0.926
0.000976,https://api.spotify.com/v1/audio-analysis/5ce5wWFeSbZI9CPLqW36r4,0.552,252023.0,0.774,5ce5wWFeSbZI9CPLqW36r4,5.11e-06,9.0,0.046,-4.957,0.0,0.0294,114.895,4.0,https://api.spotify.com/v1/tracks/5ce5wWFeSbZI9CPLqW36r4,audio_features,spotify:track:5ce5wWFeSbZI9CPLqW36r4,0.366
0.0134,https://api.spotify.com/v1/audio-analysis/4ivOCmRoOP6sX1QDl1mzST,0.346,277200.0,0.724,4ivOCmRoOP6sX1QDl1mzST,0.0163,1.0,0.0936,-4.983,1.0,0.0322,109.074,4.0,https://api.spotify.com/v1/tracks/4ivOCmRoOP6sX1QDl1mzST,audio_features,spotify:track:4ivOCmRoOP6sX1QDl1mzST,0.328
0.0465,https://api.spotify.com/v1/audio-analysis/567qvRNYXM91sk7C6Qaf4B,0.669,234450.0,0.69,567qvRNYXM91sk7C6Qaf4B,0.0375,6.0,0.0787,-7.26,0.0,0.0385,118.111,4.0,https://api.spotify.com/v1/tracks/567qvRNYXM91sk7C6Qaf4B,audio_features,spotify:track:567qvRNYXM91sk7C6Qaf4B,0.647
0.0116,https://api.spotify.com/v1/audio-analysis/3IcHV9dZ3Il7VA4jaxqhMN,0.652,204657.0,0.742,3IcHV9dZ3Il7VA4jaxqhMN,0.0,0.0,0.13,-3.768,1.0,0.0677,108.138,4.0,https://api.spotify.com/v1/tracks/3IcHV9dZ3Il7VA4jaxqhMN,audio_features,spotify:track:3IcHV9dZ3Il7VA4jaxqhMN,0.365
0.323,https://api.spotify.com/v1/audio-analysis/6G5Nh9BRSAXKt1ZJcIa5Er,0.238,64340.0,0.549,6G5Nh9BRSAXKt1ZJcIa5Er,0.874,0.0,0.37,-10.371,1.0,0.0418,123.836,3.0,https://api.spotify.com/v1/tracks/6G5Nh9BRSAXKt1ZJcIa5Er,audio_features,spotify:track:6G5Nh9BRSAXKt1ZJcIa5Er,0.128
0.0881,https://api.spotify.com/v1/audio-analysis/5OMfyxx4CLqvhZO8VebVed,0.642,204826.0,0.784,5OMfyxx4CLqvhZO8VebVed,6.06e-05,9.0,0.101,-3.923,0.0,0.0297,105.095,4.0,https://api.spotify.com/v1/tracks/5OMfyxx4CLqvhZO8VebVed,audio_features,spotify:track:5OMfyxx4CLqvhZO8VebVed,0.911
0.388,https://api.spotify.com/v1/audio-analysis/0XDtaKwHdAXXx6oExgZKuQ,0.74,202083.0,0.795,0XDtaKwHdAXXx6oExgZKuQ,3.39e-06,9.0,0.103,-4.7,1.0,0.0372,105.036,4.0,https://api.spotify.com/v1/tracks/0XDtaKwHdAXXx6oExgZKuQ,audio_features,spotify:track:0XDtaKwHdAXXx6oExgZKuQ,0.907
0.0495,https://api.spotify.com/v1/audio-analysis/1rmkwQzxrRVUMNCjLDNx5M,0.733,219089.0,0.874,1rmkwQzxrRVUMNCjLDNx5M,1.17e-06,6.0,0.0431,-4.964,0.0,0.0468,102.93,4.0,https://api.spotify.com/v1/tracks/1rmkwQzxrRVUMNCjLDNx5M,audio_features,spotify:track:1rmkwQzxrRVUMNCjLDNx5M,0.943
0.221,https://api.spotify.com/v1/audio-analysis/0g4ihze8uQya5MZbIZScGG,0.495,227082.0,0.789,0g4ihze8uQya5MZbIZScGG,0.363,7.0,0.198,-5.717,0.0,0.0313,94.981,4.0,https://api.spotify.com/v1/tracks/0g4ihze8uQya5MZbIZScGG,audio_features,spotify:track:0g4ihze8uQya5MZbIZScGG,0.462
0.0342,https://api.spotify.com/v1/audio-analysis/3dX6bYqFrvHUtaP0gDW15o,0.682,225071.0,0.886,3dX6bYqFrvHUtaP0gDW15o,3.34e-05,9.0,0.328,-4.603,0.0,0.0647,101.057,4.0,https://api.spotify.com/v1/tracks/3dX6bYqFrvHUtaP0gDW15o,audio_features,spotify:track:3dX6bYqFrvHUtaP0gDW15o,0.917
0.255,https://api.spotify.com/v1/audio-analysis/0NILwN8sesaYEfqZIqv3Ds,0.792,204120.0,0.769,0NILwN8sesaYEfqZIqv3Ds,1.6e-06,9.0,0.0659,-4.104,1.0,0.0389,105.018,4.0,https://api.spotify.com/v1/tracks/0NILwN8sesaYEfqZIqv3Ds,audio_features,spotify:track:0NILwN8sesaYEfqZIqv3Ds,0.841
0.0208,https://api.spotify.com/v1/audio-analysis/0NXg6l2QiYKRpiTkcOJYUk,0.724,242400.0,0.547,0NXg6l2QiYKRpiTkcOJYUk,0.000499,0.0,0.0567,-11.27,0.0,0.0335,118.028,4.0,https://api.spotify.com/v1/tracks/0NXg6l2QiYKRpiTkcOJYUk,audio_features,spotify:track:0NXg6l2QiYKRpiTkcOJYUk,0.936
0.0783,https://api.spotify.com/v1/audio-analysis/5vHItkjbwjue6gZ9iwLUnk,0.686,259107.0,0.46,5vHItkjbwjue6gZ9iwLUnk,0.0271,1.0,0.422,-11.399,1.0,0.036,111.978,4.0,https://api.spotify.com/v1/tracks/5vHItkjbwjue6gZ9iwLUnk,audio_features,spotify:track:5vHItkjbwjue6gZ9iwLUnk,0.531
0.588,https://api.spotify.com/v1/audio-analysis/2aHbgtqsoN8DErZxctevaa,0.704,247987.0,0.371,2aHbgtqsoN8DErZxctevaa,0.0,9.0,0.0678,-12.607,0.0,0.0952,143.97,4.0,https://api.spotify.com/v1/tracks/2aHbgtqsoN8DErZxctevaa,audio_features,spotify:track:2aHbgtqsoN8DErZxctevaa,0.183
0.765,https://api.spotify.com/v1/audio-analysis/1UpPjUieRhCRgkzDMuXtYK,0.509,282933.0,0.459,1UpPjUieRhCRgkzDMuXtYK,0.0485,0.0,0.0926,-14.907,0.0,0.0393,110.995,4.0,https://api.spotify.com/v1/tracks/1UpPjUieRhCRgkzDMuXtYK,audio_features,spotify:track:1UpPjUieRhCRgkzDMuXtYK,0.0709
0.377,https://api.spotify.com/v1/audio-analysis/7msmOYYBUNrHV8gI2l4XRq,0.624,278907.0,0.72,7msmOYYBUNrHV8gI2l4XRq,3.78e-06,1.0,0.0851,-7.088,1.0,0.0298,130.057,4.0,https://api.spotify.com/v1/tracks/7msmOYYBUNrHV8gI2l4XRq,audio_features,spotify:track:7msmOYYBUNrHV8gI2l4XRq,0.219
0.0131,https://api.spotify.com/v1/audio-analysis/28RkcAY0lGqKJZqM0CtFfQ,0.603,224040.0,0.73,28RkcAY0lGqKJZqM0CtFfQ,1.7e-06,1.0,0.105,-8.294,1.0,0.0287,104.977,4.0,https://api.spotify.com/v1/tracks/28RkcAY0lGqKJZqM0CtFfQ,audio_features,spotify:track:28RkcAY0lGqKJZqM0CtFfQ,0.544
0.242,https://api.spotify.com/v1/audio-analysis/41DsUgeSVSgUKcWHYB38By,0.672,256560.0,0.507,41DsUgeSVSgUKcWHYB38By,0.0,11.0,0.068,-9.305,1.0,0.031,96.021,4.0,https://api.spotify.com/v1/tracks/41DsUgeSVSgUKcWHYB38By,audio_features,spotify:track:41DsUgeSVSgUKcWHYB38By,0.34
0.636,https://api.spotify.com/v1/audio-analysis/5MwEfQWPhdkzv3UNHc0kQH,0.637,336773.0,0.375,5MwEfQWPhdkzv3UNHc0kQH,3.48e-06,10.0,0.087,-11.426,0.0,0.0334,110.982,4.0,https://api.spotify.com/v1/tracks/5MwEfQWPhdkzv3UNHc0kQH,audio_features,spotify:track:5MwEfQWPhdkzv3UNHc0kQH,0.283
0.905,https://api.spotify.com/v1/audio-analysis/7A9049Pua997dwx7M9v8d4,0.351,283800.0,0.154,7A9049Pua997dwx7M9v8d4,0.0,11.0,0.0861,-13.314,1.0,0.0318,130.052,4.0,https://api.spotify.com/v1/tracks/7A9049Pua997dwx7M9v8d4,audio_features,spotify:track:7A9049Pua997dwx7M9v8d4,0.149
0.0175,https://api.spotify.com/v1/audio-analysis/26DKEx6oWJGxVNryxUkBiV,0.481,202237.0,0.84,26DKEx6oWJGxVNryxUkBiV,0.000205,9.0,0.329,-6.974,1.0,0.0336,160.047,4.0,https://api.spotify.com/v1/tracks/26DKEx6oWJGxVNryxUkBiV,audio_features,spotify:track:26DKEx6oWJGxVNryxUkBiV,0.694
0.785,https://api.spotify.com/v1/audio-analysis/3bQACCK0yxbwPQfjLU7cKh,0.648,311808.0,0.298,3bQACCK0yxbwPQfjLU7cKh,0.0,11.0,0.115,-6.54,1.0,0.0307,77.062,4.0,https://api.spotify.com/v1/tracks/3bQACCK0yxbwPQfjLU7cKh,audio_features,spotify:track:3bQACCK0yxbwPQfjLU7cKh,0.187
0.0967,https://api.spotify.com/v1/audio-analysis/4Ijcj9UwRbaZ6HZ6WYvhUO,0.53,275874.0,0.726,4Ijcj9UwRbaZ6HZ6WYvhUO,0.00642,7.0,0.0663,-8.066,0.0,0.0327,120.006,4.0,https://api.spotify.com/v1/tracks/4Ijcj9UwRbaZ6HZ6WYvhUO,audio_features,spotify:track:4Ijcj9UwRbaZ6HZ6WYvhUO,0.22
0.308,https://api.spotify.com/v1/audio-analysis/7lToxYkA6RONmYLM9XsSg8,0.653,250522.0,0.756,7lToxYkA6RONmYLM9XsSg8,7.68e-06,1.0,0.425,-3.659,1.0,0.0363,118.044,4.0,https://api.spotify.com/v1/tracks/7lToxYkA6RONmYLM9XsSg8,audio_features,spotify:track:7lToxYkA6RONmYLM9XsSg8,0.55
0.0941,https://api.spotify.com/v1/audio-analysis/0i8YzSIxTcTeSJ91tpzeKD,0.425,278737.0,0.642,0i8YzSIxTcTeSJ91tpzeKD,0.000949,11.0,0.106,-5.459,1.0,0.027,94.85,4.0,https://api.spotify.com/v1/tracks/0i8YzSIxTcTeSJ91tpzeKD,audio_features,spotify:track:0i8YzSIxTcTeSJ91tpzeKD,0.227
0.243,https://api.spotify.com/v1/audio-analysis/3SHSGXotidW8mh5qNFPsVH,0.666,258841.0,0.503,3SHSGXotidW8mh5qNFPsVH,0.0,11.0,0.0716,-9.292,1.0,0.0319,96.004,4.0,https://api.spotify.com/v1/tracks/3SHSGXotidW8mh5qNFPsVH,audio_features,spotify:track:3SHSGXotidW8mh5qNFPsVH,0.334
0.00712,https://api.spotify.com/v1/audio-analysis/5j0O04NT88IA1vSOrk0iw7,0.719,242483.0,0.748,5j0O04NT88IA1vSOrk0iw7,0.00172,0.0,0.022,-3.935,0.0,0.037,117.987,4.0,https://api.spotify.com/v1/tracks/5j0O04NT88IA1vSOrk0iw7,audio_features,spotify:track:5j0O04NT88IA1vSOrk0iw7,0.922
0.907,https://api.spotify.com/v1/audio-analysis/5FPFN05aGxzHk2zi4qnhpR,0.514,280404.0,0.228,5FPFN05aGxzHk2zi4qnhpR,0.0,11.0,0.0956,-9.004,1.0,0.029,129.955,4.0,https://api.spotify.com/v1/tracks/5FPFN05aGxzHk2zi4qnhpR,audio_features,spotify:track:5FPFN05aGxzHk2zi4qnhpR,0.168
0.0357,https://api.spotify.com/v1/audio-analysis/6EfFO6XFfZaYmaQh9MEJmR,0.616,222337.0,0.919,6EfFO6XFfZaYmaQh9MEJmR,9.7e-06,1.0,0.0865,-2.751,1.0,0.0368,104.996,4.0,https://api.spotify.com/v1/tracks/6EfFO6XFfZaYmaQh9MEJmR,audio_features,spotify:track:6EfFO6XFfZaYmaQh9MEJmR,0.484
0.62,https://api.spotify.com/v1/audio-analysis/0B9fxYC9ubkDNRznF00paQ,0.487,273250.0,0.712,0B9fxYC9ubkDNRznF00paQ,0.414,0.0,0.137,-8.876,0.0,0.0409,110.988,4.0,https://api.spotify.com/v1/tracks/0B9fxYC9ubkDNRznF00paQ,audio_features,spotify:track:0B9fxYC9ubkDNRznF00paQ,0.11
0.519,https://api.spotify.com/v1/audio-analysis/7eL5lI7E5OEHKg9sEeOGQ8,0.513,239000.0,0.572,7eL5lI7E5OEHKg9sEeOGQ8,0.0,6.0,0.218,-5.794,1.0,0.0614,84.809,4.0,https://api.spotify.com/v1/tracks/7eL5lI7E5OEHKg9sEeOGQ8,audio_features,spotify:track:7eL5lI7E5OEHKg9sEeOGQ8,0.299
0.357,https://api.spotify.com/v1/audio-analysis/0ByH5h97Mgoo9KvFe7rNya,0.624,280333.0,0.763,0ByH5h97Mgoo9KvFe7rNya,4.04e-06,1.0,0.0758,-5.539,1.0,0.0299,130.045,4.0,https://api.spotify.com/v1/tracks/0ByH5h97Mgoo9KvFe7rNya,audio_features,spotify:track:0ByH5h97Mgoo9KvFe7rNya,0.18
0.00138,https://api.spotify.com/v1/audio-analysis/3pdY4ghaTqt5XOX4rDBgbA,0.513,173804.0,0.753,3pdY4ghaTqt5XOX4rDBgbA,0.0149,0.0,0.101,-4.105,0.0,0.0317,139.932,4.0,https://api.spotify.com/v1/tracks/3pdY4ghaTqt5XOX4rDBgbA,audio_features,spotify:track:3pdY4ghaTqt5XOX4rDBgbA,0.439
0.342,https://api.spotify.com/v1/audio-analysis/5rDXYpZsZKXUfOmZRxArWH,0.387,365451.0,0.356,5rDXYpZsZKXUfOmZRxArWH,0.000651,10.0,0.107,-7.519,1.0,0.0271,133.706,4.0,https://api.spotify.com/v1/tracks/5rDXYpZsZKXUfOmZRxArWH,audio_features,spotify:track:5rDXYpZsZKXUfOmZRxArWH,0.0847
0.0034,https://api.spotify.com/v1/audio-analysis/3tBCr2BznxNFj9ev08UeGV,0.65,239577.0,0.505,3tBCr2BznxNFj9ev08UeGV,0.00175,9.0,0.291,-7.96,1.0,0.0332,128.95,4.0,https://api.spotify.com/v1/tracks/3tBCr2BznxNFj9ev08UeGV,audio_features,spotify:track:3tBCr2BznxNFj9ev08UeGV,0.36
0.0796,https://api.spotify.com/v1/audio-analysis/5gfsR2Rk4QkZ7eFxdWDByb,0.535,235026.0,0.551,5gfsR2Rk4QkZ7eFxdWDByb,9.82e-06,8.0,0.0915,-4.357,0.0,0.0283,75.017,4.0,https://api.spotify.com/v1/tracks/5gfsR2Rk4QkZ7eFxdWDByb,audio_features,spotify:track:5gfsR2Rk4QkZ7eFxdWDByb,0.259
0.321,https://api.spotify.com/v1/audio-analysis/7nqkzZAg8rrpe23AjyvFqH,0.572,328745.0,0.466,7nqkzZAg8rrpe23AjyvFqH,0.00189,4.0,0.104,-4.271,0.0,0.0285,136.908,4.0,https://api.spotify.com/v1/tracks/7nqkzZAg8rrpe23AjyvFqH,audio_features,spotify:track:7nqkzZAg8rrpe23AjyvFqH,0.148
0.135,https://api.spotify.com/v1/audio-analysis/6HeCL55YtDyDtCpZVUAsB5,0.446,203495.0,0.705,6HeCL55YtDyDtCpZVUAsB5,2.98e-06,9.0,0.0816,-3.184,1.0,0.0402,171.967,4.0,https://api.spotify.com/v1/tracks/6HeCL55YtDyDtCpZVUAsB5,audio_features,spotify:track:6HeCL55YtDyDtCpZVUAsB5,0.805
0.012,https://api.spotify.com/v1/audio-analysis/6HXErsrilqHYxgxzyhr8Zu,0.607,289956.0,0.739,6HXErsrilqHYxgxzyhr8Zu,0.000452,2.0,0.154,-5.044,1.0,0.0619,127.949,4.0,https://api.spotify.com/v1/tracks/6HXErsrilqHYxgxzyhr8Zu,audio_features,spotify:track:6HXErsrilqHYxgxzyhr8Zu,0.183
0.447,https://api.spotify.com/v1/audio-analysis/5TPVLJNlywP3sNsgL0K2ji,0.346,296883.0,0.618,5TPVLJNlywP3sNsgL0K2ji,1.94e-05,9.0,0.187,-5.991,1.0,0.0432,119.909,3.0,https://api.spotify.com/v1/tracks/5TPVLJNlywP3sNsgL0K2ji,audio_features,spotify:track:5TPVLJNlywP3sNsgL0K2ji,0.434
0.00153,https://api.spotify.com/v1/audio-analysis/7DqghxUsGXwZgpD9wfYgUz,0.513,266000.0,0.56,7DqghxUsGXwZgpD9wfYgUz,1.77e-05,6.0,0.239,-8.955,0.0,0.0352,140.149,4.0,https://api.spotify.com/v1/tracks/7DqghxUsGXwZgpD9wfYgUz,audio_features,spotify:track:7DqghxUsGXwZgpD9wfYgUz,0.445
0.0029,https://api.spotify.com/v1/audio-analysis/5znaXdeb1xEMgoUegiFGRx,0.337,276000.0,0.52,5znaXdeb1xEMgoUegiFGRx,8.88e-06,9.0,0.0601,-7.1,1.0,0.0331,136.861,4.0,https://api.spotify.com/v1/tracks/5znaXdeb1xEMgoUegiFGRx,audio_features,spotify:track:5znaXdeb1xEMgoUegiFGRx,0.101
0.404,https://api.spotify.com/v1/audio-analysis/3yLKvQB94z3o2kiaGuqbTP,0.593,274320.0,0.346,3yLKvQB94z3o2kiaGuqbTP,0.000686,4.0,0.0966,-10.128,1.0,0.0363,74.013,4.0,https://api.spotify.com/v1/tracks/3yLKvQB94z3o2kiaGuqbTP,audio_features,spotify:track:3yLKvQB94z3o2kiaGuqbTP,0.17
0.498,https://api.spotify.com/v1/audio-analysis/1IlSaQ2FzymQC3vwWnXSa6,0.525,353941.0,0.333,1IlSaQ2FzymQC3vwWnXSa6,0.000109,0.0,0.302,-9.517,1.0,0.0328,135.873,4.0,https://api.spotify.com/v1/tracks/1IlSaQ2FzymQC3vwWnXSa6,audio_features,spotify:track:1IlSaQ2FzymQC3vwWnXSa6,0.247
0.257,https://api.spotify.com/v1/audio-analysis/2ZiNCGDMapQzMtnPRVOKZI,0.505,329397.0,0.393,2ZiNCGDMapQzMtnPRVOKZI,5.1e-05,7.0,0.101,-10.426,1.0,0.027,145.818,4.0,https://api.spotify.com/v1/tracks/2ZiNCGDMapQzMtnPRVOKZI,audio_features,spotify:track:2ZiNCGDMapQzMtnPRVOKZI,0.262
0.0279,https://api.spotify.com/v1/audio-analysis/4Czh1pzTZXWx4N4H4jRUf9,0.68,267160.0,0.484,4Czh1pzTZXWx4N4H4jRUf9,8.79e-05,0.0,0.0803,-6.131,0.0,0.0316,104.522,4.0,https://api.spotify.com/v1/tracks/4Czh1pzTZXWx4N4H4jRUf9,audio_features,spotify:track:4Czh1pzTZXWx4N4H4jRUf9,0.47
0.0258,https://api.spotify.com/v1/audio-analysis/7kLfLibLIvprraOrwTCJ8o,0.416,409160.0,0.345,7kLfLibLIvprraOrwTCJ8o,0.000108,9.0,0.118,-9.128,1.0,0.0251,100.933,3.0,https://api.spotify.com/v1/tracks/7kLfLibLIvprraOrwTCJ8o,audio_features,spotify:track:7kLfLibLIvprraOrwTCJ8o,0.154
0.659,https://api.spotify.com/v1/audio-analysis/32PLp02dJc22CqKbGnodym,0.598,278718.0,0.393,32PLp02dJc22CqKbGnodym,9.97e-05,8.0,0.109,-8.323,1.0,0.0264,109.768,4.0,https://api.spotify.com/v1/tracks/32PLp02dJc22CqKbGnodym,audio_features,spotify:track:32PLp02dJc22CqKbGnodym,0.169
0.0114,https://api.spotify.com/v1/audio-analysis/3xoqiLKUd35Ycp641y9qT0,0.605,240000.0,0.428,3xoqiLKUd35Ycp641y9qT0,0.00388,0.0,0.065,-7.99,1.0,0.0328,139.086,4.0,https://api.spotify.com/v1/tracks/3xoqiLKUd35Ycp641y9qT0,audio_features,spotify:track:3xoqiLKUd35Ycp641y9qT0,0.377
0.0119,https://api.spotify.com/v1/audio-analysis/4kR07WBrYxcAgvyrh1UkcS,0.721,190743.0,0.809,4kR07WBrYxcAgvyrh1UkcS,7.38e-06,7.0,0.0361,-3.822,1.0,0.0314,135.724,4.0,https://api.spotify.com/v1/tracks/4kR07WBrYxcAgvyrh1UkcS,audio_features,spotify:track:4kR07WBrYxcAgvyrh1UkcS,0.88
0.113,https://api.spotify.com/v1/audio-analysis/3qhvOdcyAtAhhy7vLRZJSl,0.663,257587.0,0.499,3qhvOdcyAtAhhy7vLRZJSl,3.76e-06,11.0,0.105,-6.657,1.0,0.0419,123.934,4.0,https://api.spotify.com/v1/tracks/3qhvOdcyAtAhhy7vLRZJSl,audio_features,spotify:track:3qhvOdcyAtAhhy7vLRZJSl,0.381
0.743,https://api.spotify.com/v1/audio-analysis/2Pelm9xgLSC78mRk0jbOKb,0.751,319608.0,0.281,2Pelm9xgLSC78mRk0jbOKb,0.0,9.0,0.26,-9.282,1.0,0.0429,124.89,4.0,https://api.spotify.com/v1/tracks/2Pelm9xgLSC78mRk0jbOKb,audio_features,spotify:track:2Pelm9xgLSC78mRk0jbOKb,0.386
0.705,https://api.spotify.com/v1/audio-analysis/4nHQ19mZmxApV9tLaD16Pv,0.59,318500.0,0.5,4nHQ19mZmxApV9tLaD16Pv,0.000462,10.0,0.133,-7.818,0.0,0.0619,132.736,4.0,https://api.spotify.com/v1/tracks/4nHQ19mZmxApV9tLaD16Pv,audio_features,spotify:track:4nHQ19mZmxApV9tLaD16Pv,0.436
0.0104,https://api.spotify.com/v1/audio-analysis/2IMODbij0lZ5CuAjZi0IDE,0.635,326000.0,0.376,2IMODbij0lZ5CuAjZi0IDE,0.0,9.0,0.109,-6.1,1.0,0.0457,124.57,4.0,https://api.spotify.com/v1/tracks/2IMODbij0lZ5CuAjZi0IDE,audio_features,spotify:track:2IMODbij0lZ5CuAjZi0IDE,0.28
0.255,https://api.spotify.com/v1/audio-analysis/2CRKI3q5EZg6Dd05RX6Gr3,0.404,216000.0,0.517,2CRKI3q5EZg6Dd05RX6Gr3,0.000936,4.0,0.323,-8.79,1.0,0.0264,149.818,3.0,https://api.spotify.com/v1/tracks/2CRKI3q5EZg6Dd05RX6Gr3,audio_features,spotify:track:2CRKI3q5EZg6Dd05RX6Gr3,0.499
0.0036,https://api.spotify.com/v1/audio-analysis/6bqHm0olbCpvG4rRpt48q5,0.649,248000.0,0.788,6bqHm0olbCpvG4rRpt48q5,2.04e-06,5.0,0.123,-5.764,1.0,0.0495,97.484,4.0,https://api.spotify.com/v1/tracks/6bqHm0olbCpvG4rRpt48q5,audio_features,spotify:track:6bqHm0olbCpvG4rRpt48q5,0.464
0.0381,https://api.spotify.com/v1/audio-analysis/553ahz6zeM6znoepcrEGhQ,0.707,332017.0,0.479,553ahz6zeM6znoepcrEGhQ,6.15e-06,8.0,0.222,-6.256,1.0,0.0333,123.043,4.0,https://api.spotify.com/v1/tracks/553ahz6zeM6znoepcrEGhQ,audio_features,spotify:track:553ahz6zeM6znoepcrEGhQ,0.402
0.854,https://api.spotify.com/v1/audio-analysis/17btv1hHEZ9QlOC3Ch05b8,0.563,185045.0,0.602,17btv1hHEZ9QlOC3Ch05b8,0.0,11.0,0.107,-12.022,1.0,0.787,91.327,3.0,https://api.spotify.com/v1/tracks/17btv1hHEZ9QlOC3Ch05b8,audio_features,spotify:track:17btv1hHEZ9QlOC3Ch05b8,0.361
0.77,https://api.spotify.com/v1/audio-analysis/1TLv7EFEfw63DYB6FrgHqF,0.614,77227.0,0.67,1TLv7EFEfw63DYB6FrgHqF,0.0,11.0,0.164,-11.24,1.0,0.591,74.521,5.0,https://api.spotify.com/v1/tracks/1TLv7EFEfw63DYB6FrgHqF,audio_features,spotify:track:1TLv7EFEfw63DYB6FrgHqF,0.454
